timestamp,lidar_pose.x,lidar_pose.y,lidar_pose.z,lidar_pose.roll,lidar_pose.pitch,lidar_pose.yaw
1694532825.000705004,-86.0402050000,-8.8571260000,-11.0430770000,0.0011307940,-0.0365094338,-1.4311893272
1694532825.100734949,-86.0375900000,-8.8560230000,-11.0468180000,0.0010536096,-0.0350393424,-1.4311960730
1694532825.199835062,-86.0368390000,-8.8555960000,-11.0486540000,0.0027666992,-0.0357149900,-1.4317152970
1694532825.600784063,-86.0336990000,-8.8548430000,-11.0557490000,0.0024641838,-0.0357918671,-1.4316687745
1694532825.800782919,-86.0316700000,-8.8542170000,-11.0597370000,0.0026155131,-0.0367311477,-1.4311156539
1694532825.900738001,-86.0312130000,-8.8534050000,-11.0611310000,0.0025848267,-0.0366780015,-1.4310952675
1694532826.000792980,-86.0304260000,-8.8539210000,-11.0634600000,0.0024804559,-0.0366623041,-1.4316095056
1694532826.200831890,-86.0301550000,-8.8525780000,-11.0667020000,0.0031125196,-0.0373314138,-1.4312015168
1694532826.300803900,-86.0293470000,-8.8524320000,-11.0678280000,0.0028079072,-0.0368832499,-1.4317488494
1694532826.500368118,-86.0294950000,-8.8522290000,-11.0712330000,0.0032585861,-0.0366253281,-1.4312960911
1694532826.599951982,-86.0287340000,-8.8523490000,-11.0721190000,0.0028440968,-0.0365782751,-1.4311680040
1694532826.700814962,-86.0288180000,-8.8515740000,-11.0725500000,0.0029209193,-0.0358855972,-1.4313295176
1694532826.800244093,-86.0289120000,-8.8520560000,-11.0735520000,0.0032011116,-0.0361991152,-1.4311758317
1694532826.900412083,-86.0284540000,-8.8517940000,-11.0728750000,0.0031030495,-0.0358154247,-1.4315680864
1694532827.101142883,-86.0279460000,-8.8523740000,-11.0746360000,0.0026858613,-0.0356923675,-1.4317053568
1694532827.300817013,-86.0278430000,-8.8520250000,-11.0747750000,0.0031719129,-0.0353247551,-1.4312814180
1694532827.400799990,-86.0276750000,-8.8528690000,-11.0741370000,0.0028230730,-0.0355605218,-1.4315687500
1694532827.600810051,-86.0280380000,-8.8523340000,-11.0746720000,0.0031440994,-0.0356131363,-1.4314085671
1694532827.700345993,-86.0273320000,-8.8527260000,-11.0742180000,0.0033061306,-0.0360988941,-1.4311068196
1694532827.800697088,-86.0281960000,-8.8532450000,-11.0748220000,0.0028753259,-0.0374391943,-1.4313558699
1694532827.900844097,-86.0280680000,-8.8527310000,-11.0747320000,0.0028416045,-0.0369081430,-1.4312843272
1694532828.000884056,-86.0274970000,-8.8527880000,-11.0741040000,0.0029311024,-0.0368399494,-1.4310335353
1694532828.100899935,-86.0277080000,-8.8528050000,-11.0741690000,0.0026672793,-0.0374064823,-1.4317873824
1694532828.299674034,-86.0269230000,-8.8517990000,-11.0744220000,0.0033998509,-0.0364197824,-1.4312575082
1694532828.400057077,-86.0272920000,-8.8522720000,-11.0738850000,0.0028660047,-0.0364582997,-1.4315229572
1694532828.600511074,-86.0272150000,-8.8513020000,-11.0732350000,0.0032429787,-0.0364183936,-1.4308888338
1694532829.000097036,-86.0276470000,-8.8516290000,-11.0718400000,0.0031432084,-0.0372967130,-1.4311963911
1694532829.099838972,-86.0276700000,-8.8518200000,-11.0714300000,0.0028722115,-0.0374478606,-1.4312210867
1694532829.199707031,-86.0281920000,-8.8515080000,-11.0699490000,0.0024738457,-0.0370004939,-1.4311442297
1694532829.300848007,-86.0282310000,-8.8520780000,-11.0700120000,0.0021014095,-0.0368020378,-1.4314961875
1694532829.499548912,-86.0284410000,-8.8517090000,-11.0680870000,0.0020166583,-0.0366211256,-1.4311331583
1694532829.600796938,-86.0285920000,-8.8519880000,-11.0681730000,0.0017527124,-0.0356990225,-1.4326770049
1694532829.700007915,-86.0312300000,-8.8540970000,-11.0682290000,-0.0008084488,-0.0366431236,-1.4380580434
1694532829.800937891,-86.0374380000,-8.8548760000,-11.0665340000,0.0028905951,-0.0369774065,-1.4399913259
1694532829.900784016,-86.0438820000,-8.8549340000,-11.0665210000,0.0002024444,-0.0375205006,-1.4385307302
1694532830.000777006,-86.0545780000,-8.8574870000,-11.0662080000,0.0010650414,-0.0361392066,-1.4424585190
1694532830.100895882,-86.0679040000,-8.8584720000,-11.0666110000,-0.0006534001,-0.0357034626,-1.4416513677
1694532830.200867891,-86.0873370000,-8.8600570000,-11.0679220000,-0.0021030679,-0.0356322905,-1.4426008646
1694532830.300643921,-86.1144850000,-8.8636350000,-11.0701200000,-0.0026469809,-0.0359737272,-1.4464210636
1694532830.400950909,-86.1489440000,-8.8698910000,-11.0720470000,-0.0032762896,-0.0345997724,-1.4561564571
1694532830.499757051,-86.1891130000,-8.8783170000,-11.0758190000,-0.0066197532,-0.0310291376,-1.4727007511
1694532830.599895000,-86.2388240000,-8.8844830000,-11.0803410000,-0.0075209501,-0.0290915180,-1.4966049149
1694532830.700978994,-86.2994650000,-8.8925920000,-11.0856360000,-0.0120840980,-0.0297455104,-1.5198230264
1694532830.800036907,-86.3707960000,-8.9018040000,-11.0919100000,-0.0110376747,-0.0256245263,-1.5522737302
1694532830.900876045,-86.4526380000,-8.9069030000,-11.0991010000,-0.0134554519,-0.0236559982,-1.5740612946
1694532830.999844074,-86.5490150000,-8.9091900000,-11.1058420000,-0.0070365054,-0.0212869280,-1.5861940580
1694532831.099741936,-86.6552930000,-8.9083690000,-11.1139020000,-0.0021251928,-0.0203502885,-1.5942085604
1694532831.200856924,-86.7754410000,-8.9031090000,-11.1236370000,0.0048002536,-0.0222638994,-1.5965611291
1694532831.299621105,-86.9062560000,-8.8937580000,-11.1314490000,0.0168834152,-0.0214250162,-1.5913809046
1694532831.399954081,-87.0444410000,-8.8861110000,-11.1425800000,0.0244921410,-0.0286773570,-1.5875399680
1694532831.499938965,-87.1834140000,-8.8823290000,-11.1572830000,0.0255285859,-0.0341144911,-1.5947631616
