timestamp,lidar_pose.x,lidar_pose.y,lidar_pose.z,lidar_pose.roll,lidar_pose.pitch,lidar_pose.yaw
1354396869.671279,77.7985389746,109.6919500883,-3.2036185169,-0.0149979889,-0.0012986521,-0.4117958720
1354396869.871260,77.8024975415,109.6902929210,-3.2034619677,-0.0147250014,0.0010977411,-0.4111072931
1354396870.071240,77.8159112330,109.6846896482,-3.2029323670,-0.0149018654,0.0111790288,-0.4108553449
1354396870.271215,77.8244556376,109.6811155244,-3.2025953839,-0.0146662404,0.0162664873,-0.4114526266
1354396870.471212,77.8208266404,109.6826362917,-3.2027385252,-0.0150103384,0.0139843361,-0.4120702376
1354396870.671183,77.8060928922,109.6888147701,-3.2033204656,-0.0149133587,0.0020320085,-0.4116553889
1354396870.871154,77.7968992467,109.6927295843,-3.2036161807,-0.0152649329,-0.0048136484,-0.4126282250
1354396871.071132,77.8044243139,109.6895132508,-3.2033864116,-0.0147502036,-0.0015641312,-0.4112914338
1354396871.271111,77.8209809193,109.6825935031,-3.2027329354,-0.0147273222,0.0105243986,-0.4108935640
1354396871.471089,77.8326771671,109.6777032307,-3.2022720950,-0.0138579175,0.0151837394,-0.4106864110
1354396871.671072,77.8247227837,109.6810319624,-3.2025854944,-0.0145935352,0.0101611732,-0.4116862535
1354396871.871047,77.8067712515,109.6885605878,-3.2032943358,-0.0144306397,-0.0036671794,-0.4114548216
1354396872.071042,77.7972961744,109.6925753404,-3.2036169855,-0.0145941757,-0.0062723846,-0.4114383823
1354396872.271009,77.8034259823,109.6899637633,-3.2034266134,-0.0141027355,-0.0029772653,-0.4105581938
1354396872.470984,77.8181400717,109.6838211754,-3.2028458786,-0.0142456013,0.0067974852,-0.4108287454
1354396872.670946,77.8265718078,109.6802962407,-3.2025134786,-0.0137174557,0.0094458751,-0.4107824591
1354396872.870927,77.8205344465,109.6828233516,-3.2027515212,-0.0143641967,0.0048252640,-0.4117648639
1354396873.070905,77.8057247059,109.6890333694,-3.2033364773,-0.0144032254,-0.0081505189,-0.4113091201
1354396873.270882,77.8014333944,109.6908283673,-3.2035060737,-0.0145579455,-0.0110226049,-0.4108418133
1354396873.470861,77.8095528564,109.6874397364,-3.2031854294,-0.0144477938,-0.0050801429,-0.4100177804
1354396873.670843,77.8246243935,109.6811466470,-3.2025910412,-0.0141278917,0.0054568978,-0.4107274970
1354396873.870826,77.8272072677,109.6800677007,-3.2024892838,-0.0140081339,0.0045581396,-0.4107468590
1354396874.070808,77.8193545412,109.6833554703,-3.2027989318,-0.0140137270,-0.0004608839,-0.4119154106
1354396874.270778,77.8072185355,109.6884423855,-3.2032782242,-0.0142544510,-0.0096482320,-0.4109778603
1354396874.470760,77.8055490937,109.6891408455,-3.2033441835,-0.0143118307,-0.0085989994,-0.4103716702
1354396874.670742,77.8167627424,109.6844609307,-3.2029016609,-0.0143913438,0.0003066808,-0.4105650279
1354396874.870718,77.8248765413,109.6810692534,-3.2025817391,-0.0139359483,0.0048939163,-0.4108613617
1354396875.070696,77.8219788190,109.6822822926,-3.2026959956,-0.0142112622,0.0047619576,-0.4112940485
1354396875.270674,77.8119779246,109.6864738806,-3.2030907698,-0.0142506592,-0.0032225689,-0.4119493546
1354396875.470667,77.8050987417,109.6893538178,-3.2033625308,-0.0143547820,-0.0065441669,-0.4109965324
1354396875.670658,77.8065238949,109.6887593910,-3.2033062620,-0.0144120349,-0.0047446039,-0.4101327284
1354396875.870611,77.8201114613,109.6830853552,-3.2027701313,-0.0142861990,0.0066956719,-0.4107776648
1354396876.070591,77.8255948664,109.6807936607,-3.2025539911,-0.0139983236,0.0082401629,-0.4107091762
1354396876.270564,77.8191424235,109.6834951692,-3.2028084530,-0.0141959216,0.0034167109,-0.4118090028
1354396876.470561,77.8042305560,109.6897443561,-3.2033974486,-0.0144753818,-0.0088536385,-0.4108898321
1354396876.670530,77.8023340354,109.6905375389,-3.2034723865,-0.0144469944,-0.0103151354,-0.4105202459
1354396876.870501,77.8148871243,109.6853015518,-3.2029769424,-0.0144343574,-0.0007639421,-0.4102414434
1354396877.070481,77.8304951815,109.6787824096,-3.2023617962,-0.0137002307,0.0087235547,-0.4100000370
1354396877.270463,77.8276662934,109.6799637623,-3.2024731920,-0.0141423463,0.0073063992,-0.4104681909
1354396877.470431,77.8139664781,109.6856988799,-3.2030135542,-0.0141547566,-0.0026364125,-0.4119321539
1354396877.670419,77.7997207386,109.6916604678,-3.2035761687,-0.0143163202,-0.0083854493,-0.4105446439
1354396877.870397,77.8006728170,109.6912639447,-3.2035386880,-0.0141806687,-0.0057415721,-0.4099911586
1354396878.070381,77.8129008426,109.6861653634,-3.2030560850,-0.0140789721,0.0043081182,-0.4103933238
