timestamp,lidar_pose.x,lidar_pose.y,lidar_pose.z,lidar_pose.roll,lidar_pose.pitch,lidar_pose.yaw
0,-0.0047840298,-0.0733742948,-0.3339968065,-2.8704989396,-1.5640598203,-1.8499362208
1,-0.0186248585,-0.1015307655,0.8649884308,-2.7822224903,-1.5637239159,-1.9389303020
2,-0.0323063323,-0.1293625230,2.0501589470,-2.7035740351,-1.5633250247,-2.0182880650
3,-0.0460602720,-0.1573411013,3.2415934591,-2.6328020659,-1.5628934281,-2.0897728181
4,-0.0598168395,-0.1853244498,4.4332440658,-2.5697220581,-1.5624235200,-2.1535657707
5,-0.0736119755,-0.2133857315,5.6282236993,-2.5134594043,-1.5619320289,-2.2105432326
6,-0.0873552447,-0.2413407480,6.8186975125,-2.4636022479,-1.5614025321,-2.2611123828
7,-0.1011234173,-0.2693459393,8.0113163656,-2.4191130369,-1.5608600025,-2.3063148130
8,-0.1148770368,-0.2973208536,9.2026663632,-2.3794458094,-1.5602879980,-2.3466942738
9,-0.1286330869,-0.3253000188,10.3942124222,-2.3439393369,-1.5597088588,-2.3829131312
10,-0.1423887230,-0.3532777518,11.5857105788,-2.3120695030,-1.5591151201,-2.4154951465
11,-0.1561511549,-0.3812685213,12.7777787926,-2.2833604841,-1.5585169483,-2.4449166557
12,-0.1698169895,-0.4091180913,13.9693390999,-2.2574969630,-1.5579407155,-2.4713557366
13,-0.1843042891,-0.4381304883,15.1624222878,-2.2340918784,-1.5569898817,-2.4965394605
14,-0.1973932937,-0.4651720286,16.3534155821,-2.2115745647,-1.5566623457,-2.5187831887
15,-0.2102569601,-0.4919919833,17.5468986292,-2.1687565231,-1.5563629559,-2.5610289940
16,-0.2239622518,-0.5180581382,18.7425172052,-2.1273068893,-1.5561693555,-2.6021383894
17,-0.2389735870,-0.5441822286,19.9360087809,-2.1550122109,-1.5550882415,-2.5746702104
18,-0.2546499071,-0.5701034239,21.1304228044,-2.1914885736,-1.5541034749,-2.5379366915
19,-0.2720310378,-0.5972635278,22.3246147046,-2.1358156887,-1.5537470037,-2.5942104073
20,-0.2898343040,-0.6252927981,23.5187532982,-2.1081686549,-1.5531961317,-2.6220911679
21,-0.3078530538,-0.6535395081,24.7125770616,-2.1193779913,-1.5520194005,-2.6108889099
22,-0.3278314370,-0.6794026925,25.9088608062,-2.0827091365,-1.5514616383,-2.6478162650
23,-0.3474311863,-0.7060914953,27.1075994193,-1.9640913810,-1.5517404642,-2.7655537352
24,-0.3676339962,-0.7297850922,28.3030553145,-1.9372484193,-1.5509782634,-2.7917482809
25,-0.3887311616,-0.7551904018,29.4941358618,-1.9848793402,-1.5497217544,-2.7435018745
26,-0.4104243163,-0.7812200518,30.6937191470,-2.0002847863,-1.5484950541,-2.7275786934
27,-0.4346441304,-0.8081443522,31.8977091322,-1.9875932861,-1.5478065437,-2.7406801298
28,-0.4583273909,-0.8359383519,33.0860609205,-1.9543753093,-1.5474052853,-2.7734221792
29,-0.4831386492,-0.8643681962,34.2806411918,-1.9342482662,-1.5468974152,-2.7933003177
30,-0.5080395138,-0.8910752296,35.4784087073,-1.9237780004,-1.5464600877,-2.8030117082
31,-0.5347324830,-0.9185849794,36.6751296317,-1.9159469714,-1.5458975961,-2.8109080655
32,-0.5606368062,-0.9464407674,37.8727877345,-1.8936926348,-1.5458679819,-2.8322821275
33,-0.5883981946,-0.9734866443,39.0714655069,-1.8480684473,-1.5462992064,-2.8780267128
34,-0.6161916084,-1.0005459934,40.2684838213,-1.8123487103,-1.5466703682,-2.9142067322
35,-0.6447288627,-1.0266734150,41.4647218331,-1.8302829654,-1.5466205406,-2.8970710500
36,-0.6738606365,-1.0511397291,42.6619233367,-1.8358741611,-1.5466937843,-2.8923098473
37,-0.7065848223,-1.0744062280,43.8617387848,-1.7809402027,-1.5474657816,-2.9502046524
38,-0.7349881393,-1.0953986071,45.0619688982,-1.6516740171,-1.5494591086,-3.0797198103
