timestamp,lidar_pose.x,lidar_pose.y,lidar_pose.z,lidar_pose.roll,lidar_pose.pitch,lidar_pose.yaw
0,-0.0047840298,-0.0733742948,-0.3339968065,-2.8704989396,-1.5640598203,-1.8499362208
1,-0.0072864980,-0.0754784474,-0.2424549370,-2.2216719612,-1.5605078952,-2.4992438025
2,-0.0103950874,-0.0777998979,-0.1482790592,-1.9693004966,-1.5542911385,-2.7521511705
3,-0.0154281369,-0.0800924443,-0.0505882922,-1.8733850526,-1.5469853027,-2.8483739254
4,-0.0235150485,-0.0794930938,0.0531851765,-1.8339798312,-1.5377870879,-2.8884126016
5,-0.0338541645,-0.0794842334,0.1669667378,-1.8084390609,-1.5263720238,-2.9141711062
6,-0.0465959276,-0.0799360850,0.2938468482,-1.7713329738,-1.5129473537,-2.9512000989
7,-0.0639851318,-0.0808711736,0.4331103306,-1.7298381388,-1.4970708922,-2.9927580218
8,-0.0839703564,-0.0822123257,0.5857649687,-1.6989814602,-1.4785857523,-3.0223638598
9,-0.1096803889,-0.0838103784,0.7490735062,-1.6769403526,-1.4586481255,-3.0430346612
10,-0.1423487904,-0.0878340100,0.9193150619,-1.6621657684,-1.4364496012,-3.0577063354
11,-0.1854800349,-0.0940230465,1.0945085607,-1.6603830415,-1.4120274870,-3.0629855809
12,-0.2381908176,-0.1019429131,1.2741455327,-1.6632289560,-1.3861763351,-3.0647359778
13,-0.2976641926,-0.1098882499,1.4601765434,-1.6599906338,-1.3588552620,-3.0717019421
14,-0.3628376560,-0.1135890761,1.6528074959,-1.6535325514,-1.3287189028,-3.0791135774
15,-0.4385260379,-0.1164055041,1.8491123719,-1.6458841682,-1.2969913569,-3.0887450207
16,-0.5256154336,-0.1200832311,2.0478287289,-1.6387030765,-1.2638498682,-3.0983477812
17,-0.6192060877,-0.1228549927,2.2483624010,-1.6328881529,-1.2283915008,-3.1062542822
18,-0.7228373767,-0.1255582256,2.4448712741,-1.6314243384,-1.1927613137,-3.1107029631
19,-0.8411318081,-0.1228284021,2.6413626999,-1.6304684975,-1.1566712311,-3.1152270978
20,-0.9643407576,-0.1188371149,2.8381714688,-1.6277107581,-1.1183002629,-3.1191433311
21,-1.0909757351,-0.1147917553,3.0351850493,-1.6238587960,-1.0775710361,-3.1193853835
22,-1.2276223273,-0.1141717927,3.2321131107,-1.6177698782,-1.0343203077,-3.1203353549
23,-1.3863633226,-0.1176961271,3.4235114070,-1.6119012211,-0.9877561820,-3.1272797407
24,-1.5700623796,-0.1233075871,3.6072735677,-1.6100984125,-0.9375206617,-3.1362698387
25,-1.7640629535,-0.1264151105,3.7864624467,-1.6103017766,-0.8850288485,-3.1400019119
26,-1.9685502529,-0.1288985090,3.9644819618,-1.6097030862,-0.8303652916,-3.1414842761
27,-2.1821216413,-0.1289723549,4.1441906962,-1.6027137645,-0.7736883605,3.1398957501
