timestamp,lidar_pose.x,lidar_pose.y,lidar_pose.z,lidar_pose.roll,lidar_pose.pitch,lidar_pose.yaw
0,-0.0119845993,-0.0540398474,-0.2921968357,3.0742666440,-1.5635526366,-1.5115532348
1,-0.0583120542,-0.0820952885,0.5664108506,-2.9562666251,-1.5622538434,-1.7647260783
2,-0.1045774608,-0.1101132078,1.4239069888,-2.7789783892,-1.5605646140,-1.9425318924
3,-0.1509007034,-0.1381662500,2.2825126536,-2.6547813577,-1.5586451344,-2.0672447151
4,-0.1971677163,-0.1661852529,3.1401149617,-2.5657419918,-1.5565897189,-2.1567967887
5,-0.2434868078,-0.1942360223,3.9987217091,-2.4996721949,-1.5544484882,-2.2233773711
6,-0.2897479466,-0.2222516652,4.8562951050,-2.4492573703,-1.5522521028,-2.2742999416
7,-0.3360685837,-0.2503035005,5.7150079284,-2.4096566109,-1.5500171229,-2.3144066638
8,-0.3823282153,-0.2783184271,6.5726324083,-2.3779232782,-1.5477556217,-2.3466428268
9,-0.4286320399,-0.3063603649,7.4311173463,-2.3519447065,-1.5454740205,-2.3731223803
10,-0.4749495424,-0.3344105414,8.2898948302,-2.3303461531,-1.5431738511,-2.3952194245
11,-0.5211860087,-0.3624118572,9.1472129542,-2.3121738033,-1.5408699307,-2.4138869917
12,-0.5674903843,-0.3904544111,10.0058285523,-2.2966503201,-1.5385498882,-2.4299038501
13,-0.6137886016,-0.4184934477,10.8643706791,-2.2832752622,-1.5362259900,-2.4437696082
14,-0.6601091184,-0.4465944300,11.7221400872,-2.2733269066,-1.5338305670,-2.4543341137
15,-0.7051559903,-0.4731654129,12.5763817293,-2.2384427422,-1.5324509942,-2.4877613603
16,-0.7525650850,-0.5025396615,13.4380665806,-2.2524868588,-1.5292209620,-2.4760147690
17,-0.8015492313,-0.5318373571,14.3067355639,-2.2761082308,-1.5262792361,-2.4533103812
18,-0.8565697596,-0.5626564350,15.1859439780,-2.2837816218,-1.5234810561,-2.4493419163
19,-0.9088603061,-0.5937078539,16.0757861617,-2.2613388115,-1.5226438995,-2.4729564529
20,-0.9620141111,-0.6260999195,16.9754253536,-2.2131847098,-1.5224051889,-2.5208547085
21,-1.0122598992,-0.6574127202,17.8797146561,-2.1707655137,-1.5220000441,-2.5634815407
22,-1.0665574988,-0.6870563004,18.7906683083,-2.1491738282,-1.5212698517,-2.5846043984
