timestamp,lidar_pose.x,lidar_pose.y,lidar_pose.z,lidar_pose.roll,lidar_pose.pitch,lidar_pose.yaw
1670403902.235281229,64.3932532565,66.4832330947,38.5143341050,-3.0860328502,-0.0537284093,2.5532429214
1670403902.337636471,64.3832499723,66.4938703391,38.5128036812,-3.0913482790,-0.0488421255,2.5819849739
1670403902.437954426,64.3713940491,66.5083321921,38.5088206540,-3.0953052570,-0.0435805236,2.6178395434
1670403902.539996862,64.3586487862,66.5271588691,38.5008716567,-3.0923219592,-0.0334202458,2.6561770984
1670403902.639758587,64.3412682758,66.5483326347,38.4949265996,-3.0863133043,-0.0211292868,2.6709820125
1670403902.741190195,64.3160029259,66.5723962554,38.4903004924,-3.0807262703,-0.0127905652,2.6765427616
1670403902.842772484,64.2783346155,66.5940022409,38.4817126123,-3.0675636020,-0.0072978749,2.6956971867
1670403902.944387436,64.2277148077,66.6096904583,38.4744843381,-3.0662114785,-0.0075812566,2.6894390878
1670403903.043545961,64.1702951891,66.6201615430,38.4763089419,-3.0669764451,-0.0181894146,2.6682561242
1670403903.144976377,64.1076297766,66.6315126873,38.4897639429,-3.0499752157,-0.0360930824,2.6476252443
1670403903.244175673,64.0398700023,66.6412380538,38.4963011718,-3.0367485896,-0.0432373680,2.6489996857
1670403903.334667683,63.9719715024,66.6530528198,38.4985001241,-3.0399942650,-0.0367109778,2.6552096973
1670403903.434515715,63.8914803935,66.6694016092,38.4946572341,-3.0448252002,-0.0229054858,2.6634877128
1670403903.534217358,63.8078462227,66.6849760975,38.4825763107,-3.0475764730,-0.0168821980,2.6975652170
1670403903.634661674,63.7187950411,66.6996434473,38.4692425585,-3.0649247028,-0.0201021478,2.7322229762
1670403903.735729456,63.6254121179,66.7172061034,38.4700259813,-3.0827891716,-0.0356578626,2.7818254410
1670403903.838058472,63.5305336535,66.7404754147,38.4883984792,-3.0954386352,-0.0646750373,2.8532088064
1670403903.938940287,63.4326762937,66.7637015359,38.5012865582,-3.1046307387,-0.0689061518,2.9026387781
1670403904.043296099,63.3282537421,66.7903933047,38.5087516681,-3.1106915961,-0.0601463184,2.9257824811
1670403904.144692659,63.2208923907,66.8187460825,38.5001775595,-3.1137554221,-0.0483694204,2.9392977384
1670403904.246114492,63.1036672688,66.8511089881,38.4829693028,-3.1101494261,-0.0334147818,2.9160962848
1670403904.337198257,62.9885805866,66.8783795964,38.4791014994,-3.1054837372,-0.0230938319,2.9015002251
1670403904.435706377,62.8594521705,66.9067380270,38.5016259377,-3.0936171984,-0.0151584476,2.8765604721
1670403904.536120892,62.7312730702,66.9275054165,38.5211426612,-3.0885587111,0.0038162299,2.8740602379
1670403904.635303974,62.6112363224,66.9482598203,38.5351329904,-3.0951559129,0.0201334293,2.8433317292
1670403904.734877586,62.4947802711,66.9700219400,38.5323468059,-3.0978101531,0.0221270652,2.8421496667
1670403904.834144115,62.3787025910,66.9924398660,38.5211626535,-3.1002795924,0.0147518688,2.8632083982
1670403904.934996605,62.2531410341,67.0213815613,38.5351044375,-3.1033787380,-0.0008085209,2.8813648601
1670403905.034477711,62.1212980760,67.0519239556,38.5672190212,-3.1057137486,0.0019478240,2.9056395634
1670403905.134289503,61.9902190819,67.0770384419,38.5888204076,-3.1036386824,0.0256794963,2.9283323030
1670403905.235293150,61.8607266945,67.0957769028,38.5926241359,-3.1076660555,0.0410818188,2.9603398757
1670403905.337279320,61.7302600271,67.1105057648,38.5803764165,-3.1067947775,0.0496339734,2.9657302475
1670403905.438202381,61.5937182869,67.1211892495,38.5749529267,-3.1006908736,0.0538556216,2.9748681755
1670403905.537916660,61.4509572211,67.1365941295,38.6045559772,-3.0818365541,0.0630547467,2.9729587581
1670403905.637081623,61.3144897618,67.1461410974,38.6306307405,-3.0746436417,0.0835225007,2.9834172524
1670403905.737135649,61.1869234238,67.1561900831,38.6458448513,-3.0809083315,0.0976978268,2.9612405247
1670403905.837088585,61.0653721273,67.1663358156,38.6441096050,-3.0861781316,0.0978655453,2.9747482384
1670403905.936576605,60.9509051396,67.1800180208,38.6336980099,-3.0877756048,0.0698437791,2.9967022741
1670403906.036744595,60.8310293114,67.2019127336,38.6488477185,-3.0874842515,0.0285646658,3.0224534199
1670403906.136487484,60.7049197437,67.2248307784,38.6800523397,-3.0854808059,0.0208792709,3.0261821857
1670403906.236386538,60.5821049429,67.2423219971,38.7032832709,-3.0819226939,0.0161101369,3.0449279970
1670403906.335942030,60.4607323895,67.2530449004,38.6999832312,-3.0946318386,0.0106863635,3.0391082314
1670403906.437037468,60.3298872025,67.2627064345,38.6842275811,-3.1071624843,0.0057503105,2.9997919837
1670403906.537658215,60.1913648951,67.2718718588,38.6879382014,-3.1065158763,-0.0093276763,2.9694819662
1670403906.639378548,60.0471992552,67.2834468981,38.7176862718,-3.0896448407,-0.0147434148,2.9554250192
1670403906.738770485,59.9114813641,67.2951860228,38.7425945824,-3.0854859719,0.0015808510,2.9529636296
1670403906.838300943,59.7819585052,67.3110672022,38.7469597533,-3.0780672350,0.0050380884,2.9402188505
1670403906.939903259,59.6522313237,67.3286920914,38.7276104881,-3.0634519910,-0.0021707361,2.9666675836
1670403907.041257858,59.5206814511,67.3497326010,38.7170391486,-3.0669517308,-0.0229839018,2.9739177802
1670403907.141561031,59.3802977908,67.3761946492,38.7476577346,-3.0720180351,-0.0387552505,2.9807316294
1670403907.240820169,59.2379192850,67.3942560936,38.7736688177,-3.0792380284,-0.0257698099,2.9849377766
1670403907.342216730,59.0963336259,67.4047400991,38.7831499932,-3.0863104013,-0.0121088173,2.9954693097
1670403907.441687346,58.9599680938,67.4115153529,38.7699937014,-3.1005648509,-0.0084616400,2.9917475960
1670403907.541779280,58.8229126759,67.4171487815,38.7560045024,-3.1069161467,-0.0217121380,2.9865490948
1670403907.642178059,58.6851006715,67.4266200746,38.7718737512,-3.0924161446,-0.0518167315,2.9751572001
1670403907.742189884,58.5474209589,67.4381101742,38.7984575628,-3.0800837528,-0.0599951630,2.9732681073
1670403907.842615604,58.4133660039,67.4566098082,38.8173857330,-3.0751504141,-0.0524965018,2.9309352372
1670403907.941835403,58.2806500051,67.4755297244,38.8077258719,-3.0634208637,-0.0549097591,2.9427719698
1670403908.041197062,58.1458002113,67.4949151612,38.7871176190,-3.0559502503,-0.0638867955,2.9659456647
1670403908.141256094,58.0071202678,67.5205507243,38.7974153365,-3.0525704770,-0.0836328068,2.9665738391
1670403908.241136312,57.8625697572,67.5427482730,38.8265432258,-3.0493376273,-0.0888327071,2.9953580275
1670403908.340474606,57.7184520422,67.5579139374,38.8495613925,-3.0549966136,-0.0693292647,3.0046414139
1670403908.440685987,57.5726575138,67.5681758550,38.8460126062,-3.0681215841,-0.0529876232,3.0161692341
1670403908.541559696,57.4284647030,67.5797607927,38.8254517225,-3.0668290502,-0.0474561118,2.9913472886
1670403908.641608000,57.2876386751,67.5903569740,38.8273164933,-3.0618529545,-0.0584553735,2.9865707589
1670403908.741758108,57.1496543765,67.5998342300,38.8535695208,-3.0507112990,-0.0799294705,2.9577771033
1670403908.842465878,57.0100139842,67.6084366605,38.8761233278,-3.0580221315,-0.0698846057,2.9317184584
1670403908.940834045,56.8722839206,67.6236142122,38.8782946762,-3.0616843379,-0.0585221093,2.9020480751
1670403909.041808605,56.7288658120,67.6410076868,38.8590888977,-3.0594736233,-0.0518667721,2.9221893375
1670403909.141402960,56.5855114871,67.6620411444,38.8552651024,-3.0663539519,-0.0563122212,2.9324013124
1670403909.242267132,56.4344586738,67.6899556872,38.8917901422,-3.0715019146,-0.0522151661,2.9369052691
1670403909.340456247,56.2921036662,67.7113731068,38.9189216315,-3.0807645365,-0.0342174642,2.9451577185
1670403909.437193394,56.1615579300,67.7277375211,38.9269977417,-3.0821790394,-0.0255592063,2.9643998200
1670403909.535980463,56.0299433360,67.7409533871,38.9134318617,-3.0936371067,-0.0301602396,2.9772373891
1670403909.636315823,55.8936399611,67.7528930048,38.8958101833,-3.0884437815,-0.0434278639,2.9635806746
1670403909.737745762,55.7548132059,67.7648372448,38.9062302204,-3.0739363925,-0.0765230045,2.9365165156
1670403909.837008715,55.6140515969,67.7738826925,38.9261692665,-3.0752001753,-0.0858240565,2.9263430378
1670403909.936903238,55.4682157083,67.7891254846,38.9434867104,-3.0806446701,-0.0681319143,2.8822539061
1670403910.036591053,55.3192579693,67.8070311963,38.9332190928,-3.0764030320,-0.0498855167,2.8874240543
1670403910.135825157,55.1706285247,67.8275246527,38.9104778701,-3.0803177526,-0.0389534532,2.9180775656
1670403910.236249208,55.0157724889,67.8553750897,38.9182613602,-3.0803791380,-0.0397358692,2.9282801705
1670403910.336616516,54.8562293000,67.8845177835,38.9493112170,-3.0848289868,-0.0203390974,2.9342164350
1670403910.437801838,54.7102111039,67.9065354916,38.9702345275,-3.0796467396,-0.0029956995,2.9503973258
1670403910.538542747,54.5749976321,67.9206297383,38.9703088724,-3.0785364987,-0.0081643952,2.9819254557
1670403910.638333082,54.4403254526,67.9313730901,38.9541673585,-3.0823804612,-0.0238749613,2.9757277047
1670403910.738546610,54.2999782267,67.9401056232,38.9552105703,-3.0750293422,-0.0487906132,2.9639579796
1670403910.838752985,54.1524865597,67.9543739214,38.9863030757,-3.0628820026,-0.0541676809,2.9536325638
1670403910.938284636,54.0108375134,67.9723073612,39.0081521162,-3.0606927266,-0.0386398193,2.9479161388
1670403911.039107561,53.8742467497,67.9948803667,39.0040437866,-3.0517592566,-0.0318232353,2.9240748347
1670403911.138732195,53.7407806350,68.0183609428,38.9802840701,-3.0453093371,-0.0382077934,2.9474478480
1670403911.237804174,53.6071832610,68.0462927693,38.9749626634,-3.0411045916,-0.0584621971,2.9512300542
1670403911.337306499,53.4669421349,68.0772714667,39.0051694867,-3.0389235197,-0.0800743338,2.9727219269
1670403911.436992168,53.3242326054,68.1006183320,39.0328752205,-3.0520384903,-0.0687008010,2.9877616986
1670403911.538462877,53.1808634299,68.1198287168,39.0417921208,-3.0638572935,-0.0567255321,3.0037935430
1670403911.638382435,53.0402900589,68.1403208977,39.0234596993,-3.0781312827,-0.0488487334,2.9835813180
1670403911.739187002,52.8942553545,68.1618957950,39.0103153890,-3.0823024668,-0.0440829852,2.9613234775
1670403911.839608669,52.7490267780,68.1833669197,39.0360541121,-3.0785179281,-0.0564454579,2.9475421190
