timestamp,lidar_pose.x,lidar_pose.y,lidar_pose.z,lidar_pose.roll,lidar_pose.pitch,lidar_pose.yaw
0,0.0000000000,0.0000000000,0.0000000000,0.0342040000,-0.0504110000,0.3328663268
1,0.8184022192,0.2717396713,0.0366363525,0.0359730000,-0.0491030000,0.3300243268
2,1.5709028305,0.5183835878,0.0805664062,0.0358750000,-0.0441740000,0.3266553268
3,2.3272804849,0.7662614805,0.1224670410,0.0352840000,-0.0390340000,0.3240573268
4,3.1639615150,1.0379753262,0.1571655273,0.0353100000,-0.0403800000,0.3210883268
5,3.9292078048,1.2847517127,0.1846008301,0.0361510000,-0.0434320000,0.3183953268
6,4.6995668782,1.5312860908,0.2147216797,0.0362560000,-0.0451380000,0.3158403268
7,5.5525133006,1.8024651571,0.2529754639,0.0346600000,-0.0437560000,0.3129933268
8,6.3324892215,2.0476824029,0.2900695801,0.0354170000,-0.0410810000,0.3104403268
9,7.1165142001,2.2905454645,0.3264770508,0.0358090000,-0.0391190000,0.3081403268
10,7.9811926894,2.5591648512,0.3625640869,0.0337630000,-0.0387370000,0.3057543268
11,8.7671711529,2.7949799412,0.3972625732,0.0333660000,-0.0394190000,0.3035763268
12,9.6340932400,3.0526649695,0.4343109131,0.0343750000,-0.0405720000,0.3016173268
13,10.4210795682,3.2849432175,0.4770812988,0.0359120000,-0.0410460000,0.2995723268
14,11.2099199056,3.5176462604,0.5170745850,0.0366270000,-0.0411850000,0.2977823268
15,12.0773378639,3.7708674890,0.5629272461,0.0378510000,-0.0411430000,0.2960473268
16,12.8667291662,4.0001012604,0.6026611328,0.0380540000,-0.0399710000,0.2947203268
17,13.6555029309,4.2316635010,0.6416015625,0.0380330000,-0.0382930000,0.2932143268
18,14.2843468449,4.4192074545,0.6721954346,0.0381350000,-0.0381200000,0.2921113268
19,15.3026132264,4.7230951921,0.7220153809,0.0377600000,-0.0393890000,0.2903823268
20,16.1606021013,4.9805487885,0.7611541748,0.0362310000,-0.0419060000,0.2886163268
21,16.9408140945,5.2113778789,0.7981719971,0.0330870000,-0.0414760000,0.2873673268
22,17.7185885329,5.4388406678,0.8410186768,0.0341480000,-0.0403700000,0.2861503268
23,18.4950712962,5.6612547839,0.8812866211,0.0345480000,-0.0406010000,0.2854373268
24,19.3450525230,5.9066814217,0.9192504883,0.0334810000,-0.0439860000,0.2842453268
25,20.1162005199,6.1271338661,0.9553375244,0.0330120000,-0.0451210000,0.2835553268
26,20.8857314426,6.3450564633,0.9957275391,0.0334060000,-0.0434920000,0.2835573268
27,21.7289878421,6.5839453083,1.0420532227,0.0336120000,-0.0397380000,0.2841593268
28,22.4927485802,6.8006980485,1.0796356201,0.0323060000,-0.0392810000,0.2850823268
29,23.2527586652,7.0186389023,1.1155395508,0.0316240000,-0.0393440000,0.2859063268
30,24.0746204815,7.2631111986,1.1559295654,0.0306160000,-0.0418870000,0.2870793268
31,24.7875815317,7.5021533301,1.2138519287,0.0298450000,-0.0423120000,0.2882873268
32,25.5882744254,7.7554930022,1.2687683106,0.0271760000,-0.0424130000,0.2897113268
33,26.3062027129,7.9900482904,1.3239593506,0.0253670000,-0.0423030000,0.2908883268
34,27.0330683658,8.2171659891,1.3697814941,0.0249260000,-0.0425200000,0.2921873268
35,27.7584736996,8.4433413681,1.4141998291,0.0230510000,-0.0415780000,0.2934913268
36,28.5491677175,8.6938452879,1.4666595459,0.0205640000,-0.0388760000,0.2944933268
37,29.2675321032,8.9174572018,1.5100250244,0.0179410000,-0.0372780000,0.2957723268
38,30.0495931559,9.1623688761,1.5544128418,0.0164300000,-0.0371960000,0.2971123268
39,30.7582498172,9.3810278510,1.5908966065,0.0158300000,-0.0378150000,0.2984533268
40,31.4581035896,9.5990029918,1.6279296875,0.0152520000,-0.0386820000,0.3002813268
41,32.2252449292,9.8353531947,1.6669921875,0.0148440000,-0.0387890000,0.3028633268
42,32.9134699051,10.0505482423,1.7039642334,0.0144640000,-0.0379320000,0.3056423268
43,33.5977750207,10.2635252493,1.7394714356,0.0146280000,-0.0365670000,0.3089623268
44,34.3410806979,10.4983802090,1.7785339356,0.0144380000,-0.0354570000,0.3129613268
45,35.0068302772,10.7161687777,1.8159942627,0.0137350000,-0.0351370000,0.3164843268
46,35.6921862319,10.9489598740,1.8527526856,0.0117320000,-0.0362705000,0.3203358268
47,36.3775421865,11.1817509704,1.8895111084,0.0097290000,-0.0374040000,0.3241873268
48,37.0217823819,11.4047938187,1.9226531982,0.0079150000,-0.0378590000,0.3276003268
49,37.6578199853,11.6309126477,1.9577484131,0.0060330000,-0.0382860000,0.3306333268
50,38.3532802392,11.8719834654,1.9933319092,0.0054750000,-0.0386120000,0.3327673268
51,38.9773623743,12.0923743499,2.0232543945,0.0019420000,-0.0393380000,0.3343953268
52,39.6572799158,12.3294140660,2.0557098389,0.0014800000,-0.0403840000,0.3355333268
53,40.2672763819,12.5427782422,2.0859832764,0.0004990000,-0.0418730000,0.3363643268
54,40.8716604276,12.7523651245,2.1155853272,0.0005690000,-0.0426260000,0.3360563268
55,41.5299178182,12.9826965053,2.1475524902,-0.0040760000,-0.0403590000,0.3350283268
56,42.1259710030,13.1865436438,2.1753387451,-0.0059010000,-0.0367010000,0.3323813268
57,42.7159384820,13.3842001940,2.2064514160,-0.0062780000,-0.0336450000,0.3304313268
58,43.3576589391,13.5980289052,2.2367248535,-0.0073810000,-0.0322650000,0.3284903268
59,43.9335107712,13.7914961694,2.2561798096,-0.0092530000,-0.0341260000,0.3262443268
60,44.5033747571,13.9826966349,2.2737731934,-0.0115550000,-0.0361740000,0.3240943268
61,45.1235704538,14.1860740046,2.2981872559,-0.0126790000,-0.0366270000,0.3222293268
62,45.6822663011,14.3665181127,2.3231353760,-0.0118940000,-0.0366920000,0.3203953268
63,46.2349320993,14.5429593937,2.3480987549,-0.0104460000,-0.0366210000,0.3186123268
64,46.8312729112,14.7388408436,2.3755035400,-0.0086200000,-0.0377320000,0.3166833268
65,47.3678008258,14.9130618576,2.3984680176,-0.0069890000,-0.0410470000,0.3148233268
66,47.9543793608,15.1026003230,2.4241790772,-0.0051210000,-0.0454210000,0.3128223268
67,48.4860111955,15.2727285648,2.4480895996,-0.0055910000,-0.0487670000,0.3111313268
68,49.0173389664,15.4400938570,2.4732971191,-0.0023140000,-0.0490030000,0.3090023268
69,49.5981665392,15.6180859306,2.5052185059,0.0014430000,-0.0468390000,0.3077003268
70,50.1230949916,15.7777317723,2.5372161865,0.0062240000,-0.0442590000,0.3069703268
71,50.6427021824,15.9382362216,2.5693206787,0.0089830000,-0.0425260000,0.3072853268
72,51.2092984154,16.1143724882,2.6004486084,0.0093010000,-0.0431790000,0.3090713268
73,51.7216577300,16.2718212175,2.6200256348,0.0144020000,-0.0477780000,0.3128913268
74,52.2317627351,16.4296103613,2.6423492432,0.0175760000,-0.0508780000,0.3172453268
75,52.7907741768,16.6071705150,2.6707305908,0.0196500000,-0.0516820000,0.3235993268
76,53.2961040958,16.7677911816,2.6999511719,0.0251590000,-0.0552160000,0.3314173268
77,53.8018904394,16.9325458100,2.7301177978,0.0291700000,-0.0567290000,0.3406773268
78,54.3582239324,17.1257052755,2.7622985840,0.0287900000,-0.0545020000,0.3528153268
79,54.8656957950,17.3097976561,2.7897491455,0.0287180000,-0.0514060000,0.3633613268
80,55.3745159250,17.5001565455,2.8192138672,0.0303050000,-0.0500250000,0.3739873268
81,55.9399207116,17.7131731822,2.8592071533,0.0320960000,-0.0450440000,0.3864233268
82,56.4581856085,17.9213846011,2.8869628906,0.0294170000,-0.0415040000,0.3968693268
83,56.9792987943,18.1427493093,2.9061737061,0.0242340000,-0.0406180000,0.4064383268
84,57.5592812460,18.3914546392,2.9296875000,0.0215750000,-0.0404510000,0.4180243268
85,58.0984852592,18.6258127809,2.9578247070,0.0253250000,-0.0386030000,0.4285323268
