timestamp,lidar_pose.x,lidar_pose.y,lidar_pose.z,lidar_pose.roll,lidar_pose.pitch,lidar_pose.yaw
1357847238.332442,75.8293395278,107.7246662868,-3.2728946258,-0.0297884346,-0.0101935286,-0.1475756801
1357847238.532418,75.8244032459,107.7254892580,-3.2729073323,-0.0298125889,-0.0122071460,-0.1482474463
1357847238.732390,75.8242685222,107.7255117225,-3.2729076830,-0.0297927868,-0.0121328015,-0.1482073869
1357847238.932369,75.8247317460,107.7254344298,-3.2729064774,-0.0298488039,-0.0138122699,-0.1486130796
1357847239.132345,75.8271444573,107.7250314892,-3.2729002308,-0.0297083240,-0.0140985829,-0.1479535969
1357847239.332328,75.8316313246,107.7243661330,-3.2728373984,-0.0295899411,-0.0107438816,-0.1482304047
1357847239.532304,75.8307766781,107.7244779128,-3.2728587379,-0.0294149103,-0.0092627907,-0.1480755570
1357847239.732282,75.8284368739,107.7248154260,-3.2728969074,-0.0294752595,-0.0089883276,-0.1477069838
1357847239.932250,75.8197279504,107.7262719194,-3.2729196657,-0.0296245801,-0.0153364976,-0.1493145501
1357847240.132236,75.8203029582,107.7261753903,-3.2729181315,-0.0295743766,-0.0161226956,-0.1493925591
1357847240.332241,75.8293462421,107.7246640555,-3.2728944302,-0.0295679695,-0.0095307916,-0.1480563605
1357847240.532194,75.8326390820,107.7242336353,-3.2728122200,-0.0292749710,-0.0096682854,-0.1476610076
1357847240.732173,75.8299446600,107.7245853489,-3.2728794836,-0.0294797925,-0.0115244641,-0.1483247810
1357847240.932149,75.8235887006,107.7256236548,-3.2729094320,-0.0295482324,-0.0150460497,-0.1484239402
1357847241.132130,75.8239698070,107.7255600493,-3.2729084370,-0.0295289858,-0.0148105124,-0.1483616740
1357847241.332105,75.8252079522,107.7253531857,-3.2729052116,-0.0295441514,-0.0167215998,-0.1481636661
1357847241.532079,75.8294373153,107.7246522791,-3.2728921607,-0.0294937614,-0.0142589416,-0.1479543900
1357847241.732075,75.8315530482,107.7243759559,-3.2728393448,-0.0293106063,-0.0152745911,-0.1480200936
1357847241.932017,75.8294066656,107.7246562465,-3.2728929250,-0.0293998214,-0.0175022912,-0.1474472867
1357847242.131991,75.8271571688,107.7250278753,-3.2729001739,-0.0294443468,-0.0192213952,-0.1481529129
1357847242.331977,75.8283586334,107.7248275170,-3.2728970920,-0.0295488280,-0.0197167804,-0.1477881003
1357847242.531979,75.8329382285,107.7241946688,-3.2728047526,-0.0294030180,-0.0158894847,-0.1474161546
1357847242.731928,75.8337110295,107.7240942509,-3.2727854656,-0.0295732861,-0.0155180159,-0.1474259034
1357847242.931916,75.8313886209,107.7243977923,-3.2728434570,-0.0297425553,-0.0163206707,-0.1480668330
1357847243.131879,75.8284809665,107.7248076601,-3.2728967879,-0.0300264467,-0.0182670389,-0.1481476981
1357847243.331864,75.8271449638,107.7250306362,-3.2729002170,-0.0299369638,-0.0196207128,-0.1481148657
1357847243.531842,75.8277426976,107.7249311151,-3.2728986843,-0.0299501977,-0.0169943378,-0.1478270742
1357847243.731816,75.8323679437,107.7242702645,-3.2728190137,-0.0297443164,-0.0142398103,-0.1485194972
1357847243.931823,75.8346492486,107.7239712691,-3.2727620272,-0.0299591639,-0.0117364608,-0.1486030601
1357847244.131779,75.8319447777,107.7243252394,-3.2728295734,-0.0300522144,-0.0156039245,-0.1483033640
1357847244.331754,75.8234767038,107.7256475077,-3.2729098085,-0.0303597564,-0.0219220361,-0.1491541274
1357847244.531728,75.8252124534,107.7253564784,-3.2729052655,-0.0303477867,-0.0252976514,-0.1484819099
1357847244.731713,75.8367255907,107.7237006995,-3.2727101801,-0.0301878258,-0.0180749405,-0.1480632280
1357847244.931685,75.8486462234,107.7221304755,-3.2724119830,-0.0300382438,-0.0110919140,-0.1497170811
1357847245.131661,75.8488070085,107.7221092199,-3.2724079571,-0.0298640817,-0.0095435355,-0.1503125225
1357847245.331638,75.8439910788,107.7227515576,-3.2725286286,-0.0298172977,-0.0114885076,-0.1505428767
1357847245.531619,75.8294798455,107.7246828110,-3.2728917566,-0.0297329901,-0.0249443242,-0.1492644845
1357847245.731597,75.8257757962,107.7253005028,-3.2729044198,-0.0299176817,-0.0286000502,-0.1497815240
1357847245.931574,75.8354259046,107.7238983949,-3.2727431894,-0.0293287977,-0.0233631159,-0.1487024856
1357847246.131551,75.8530949488,107.7215530698,-3.2723007770,-0.0293049810,-0.0076571157,-0.1510613222
1357847246.331530,75.8603193275,107.7205865083,-3.2721195166,-0.0289598776,-0.0058202797,-0.1506606520
1357847246.531509,75.8528136727,107.7215886448,-3.2723077913,-0.0291912308,-0.0121438212,-0.1511791707
1357847246.731487,75.8419439177,107.7230477945,-3.2725803609,-0.0292595569,-0.0180382153,-0.1515369062
1357847246.931465,75.8395301652,107.7233720356,-3.2726408527,-0.0294979583,-0.0166322430,-0.1510960988
1357847247.131440,75.8399554055,107.7233152080,-3.2726302024,-0.0294828231,-0.0176339346,-0.1506872972
1357847247.331422,75.8457444555,107.7225406260,-3.2724851510,-0.0295960358,-0.0128983079,-0.1510860015
1357847247.531398,75.8529739500,107.7215707651,-3.2723038414,-0.0295289852,-0.0069360025,-0.1520858749
1357847247.731369,75.8503743885,107.7219203648,-3.2723690679,-0.0293232203,-0.0072249862,-0.1519227443
1357847247.931350,75.8439858681,107.7227806253,-3.2725293153,-0.0293099002,-0.0109211363,-0.1516898799
1357847248.131329,75.8355329060,107.7239152978,-3.2727411195,-0.0294902265,-0.0172794726,-0.1502200046
1357847248.331309,75.8357233284,107.7238900222,-3.2727363557,-0.0295724465,-0.0189951699,-0.1500314668
