timestamp,lidar_pose.x,lidar_pose.y,lidar_pose.z,lidar_pose.roll,lidar_pose.pitch,lidar_pose.yaw
1693718391.450299025,-16.7816990000,3.3968820000,-0.3605280000,-1.6610279262,0.0720613417,-1.5735842680
1693718391.516973972,-16.6856800000,3.4440960000,-0.2755500000,-1.6540918512,0.0525780542,-1.5374439161
1693718391.583724976,-16.5854020000,3.4714070000,-0.2158620000,-1.6575272040,0.0396871641,-1.5617554040
1693718391.650392056,-16.4869560000,3.4876480000,-0.1763590000,-1.6320397199,0.0187085746,-1.5919463112
1693718391.717067003,-16.3909100000,3.4987230000,-0.1539030000,-1.6181160867,0.0332389856,-1.6028042853
1693718391.783780098,-16.2983070000,3.5084270000,-0.1440510000,-1.5978173012,0.0373577066,-1.5974638413
1693718391.850428104,-16.2071250000,3.5174510000,-0.1423020000,-1.5883092332,0.0352744818,-1.5965688730
1693718391.917078018,-16.1224130000,3.5279260000,-0.1385440000,-1.5730860077,0.0291091595,-1.5963740808
1693718391.983762980,-16.0408100000,3.5385670000,-0.1349650000,-1.5917456212,0.0540680787,-1.5887183429
1693718392.050457954,-15.9596190000,3.5476210000,-0.1294490000,-1.6083738769,0.0361442371,-1.5862437308
1693718392.117120981,-15.8778540000,3.5535380000,-0.1253090000,-1.6331823561,0.0385487166,-1.6081966098
1693718392.183783054,-15.7960560000,3.5578160000,-0.1234820000,-1.6416682648,0.0417484759,-1.6223431120
1693718392.250435114,-15.7119770000,3.5616020000,-0.1268490000,-1.6478420202,0.0493901483,-1.6467096358
1693718392.317115068,-15.6261450000,3.5664730000,-0.1368640000,-1.6564439175,0.0586674517,-1.6567704801
1693718392.383900881,-15.5393520000,3.5727000000,-0.1498330000,-1.6676576174,0.0624593399,-1.6510498848
1693718392.450617075,-15.4528200000,3.5796740000,-0.1599590000,-1.6760670315,0.0702443312,-1.6362518543
1693718392.517368078,-15.3662440000,3.5876950000,-0.1629320000,-1.6842003656,0.0751949461,-1.6271929210
1693718392.584089041,-15.2815040000,3.5963630000,-0.1601510000,-1.7008303489,0.0613288680,-1.6156669077
1693718392.650841951,-15.1966250000,3.6041910000,-0.1530000000,-1.7043587540,0.0505598550,-1.6113262462
1693718392.717565060,-15.1106840000,3.6115800000,-0.1467030000,-1.7007436186,0.0350939404,-1.6165978547
1693718392.850980043,-14.9342110000,3.6280660000,-0.1471740000,-1.6959305767,0.0325481397,-1.6137869861
1693718392.917706966,-14.8438160000,3.6357930000,-0.1513780000,-1.6809921879,0.0348817018,-1.6138068301
1693718392.984472990,-14.7558820000,3.6428030000,-0.1530060000,-1.6707340665,0.0275320798,-1.6325615593
