timestamp,lidar_pose.x,lidar_pose.y,lidar_pose.z,lidar_pose.roll,lidar_pose.pitch,lidar_pose.yaw
1565944761.4452271461,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944761.5445632935,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944761.6450829506,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944761.7450015545,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944761.8450672626,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944761.9450669289,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944762.0443685055,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944762.1452641487,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944762.2452197075,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944762.3455307484,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944762.4453063011,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944762.5445003510,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944762.6452970505,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944762.7454285622,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944762.8452770710,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944762.9452805519,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944763.0455651283,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944763.1452622414,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944763.2463529110,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944763.3390362263,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944763.4391810894,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944763.5392041206,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944763.6393969059,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944763.7393274307,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944763.8392376900,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944763.9390366077,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944764.0389869213,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944764.1389636993,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944764.2389681339,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944764.3390212059,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944764.4391410351,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944764.5391578674,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944764.6389243603,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944764.7387797832,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944764.8389759064,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944764.9389264584,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944765.0386745930,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944765.1389212608,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944765.2392640114,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944765.3393969536,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944765.4389338493,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944765.5383186340,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944765.6388671398,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944765.7386314869,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944765.8382747173,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944765.9385921955,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944766.0387167931,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944766.1389145851,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944766.2390525341,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944766.3392119408,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944766.4391674995,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944766.5391530991,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944766.6389749050,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944766.7392280102,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944766.8389585018,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944766.9389317036,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944767.0391898155,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944767.1389243603,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944767.2388193607,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944767.3389101028,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944767.4388384819,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944767.5386378765,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944767.6386077404,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944767.7386271954,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944767.8386635780,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944767.9387171268,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944768.0391752720,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944768.1388776302,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944768.2389671803,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944768.3390316963,353086.1307556829,4025694.7009138917,21.1364528090,-0.0056135239,0.0019778357,0.5481214443
1565944768.4388039112,353085.9301566110,4025694.5766574452,21.1356206724,-0.0063501283,0.0016265519,0.5481624894
1565944768.5387582779,353085.7026439593,4025694.4337017620,21.1343657297,-0.0059562938,0.0010600015,0.5480365961
