timestamp,lidar_pose.x,lidar_pose.y,lidar_pose.z,lidar_pose.roll,lidar_pose.pitch,lidar_pose.yaw
1693731518.666692019,4.0553440000,3.6770240000,0.0442520000,-1.5544248134,0.0888271618,0.7797871182
1693731518.733334064,4.0587370000,3.6784360000,0.0445710000,-1.5584011906,0.0826580964,0.7757488998
1693731518.799984932,4.0611200000,3.6785400000,0.0457930000,-1.5560431249,0.0827530119,0.7719967767
1693731518.866631985,4.0640140000,3.6793390000,0.0476310000,-1.5471948203,0.0886925680,0.7663865063
1693731518.933279991,4.0685010000,3.6809550000,0.0495220000,-1.5437223685,0.0888994841,0.7575750805
1693731518.999933958,4.0728960000,3.6827600000,0.0514380000,-1.5342715658,0.0945881582,0.7536677082
1693731519.066598892,4.0769480000,3.6847470000,0.0527800000,-1.5320194500,0.0978663201,0.7461262267
1693731519.133256912,4.0793570000,3.6868630000,0.0530610000,-1.5424721945,0.0973280006,0.7399600468
1693731519.199904919,4.0787880000,3.6880030000,0.0520290000,-1.5681971801,0.0940943315,0.7576918702
1693731519.266571999,4.0722960000,3.6876410000,0.0525500000,-1.5726527637,0.0972567622,0.7829403504
1693731519.333256960,4.0706460000,3.6892790000,0.0520000000,-1.5940133746,0.0866422422,0.7786874031
1693731519.399918079,4.0732520000,3.6934740000,0.0476920000,-1.6387698748,0.0831048403,0.7581161456
1693731519.466571093,4.0737670000,3.6978060000,0.0457270000,-1.6581173094,0.0812356971,0.7668374357
1693731519.533233881,4.0738660000,3.7006690000,0.0478570000,-1.6544628609,0.0747012946,0.7760937591
1693731519.599898100,4.0743080000,3.7019930000,0.0497360000,-1.6561811232,0.0712870469,0.7784862571
1693731519.666511059,4.0746140000,3.7044290000,0.0444690000,-1.7155841716,0.0955618130,0.7975088368
1693731519.733127117,4.0730560000,3.7082810000,0.0426400000,-1.7245818939,0.1339344164,0.8104364158
1693731519.799757957,4.0753940000,3.7114630000,0.0532810000,-1.5763561548,0.1939057895,0.7898451793
1693731519.866383076,4.0787760000,3.7115860000,0.0665020000,-1.3277513409,0.2888280548,0.8273586724
1693731519.933011055,4.0795500000,3.7080550000,0.0692820000,-1.2345917215,0.2646022571,0.8545776991
1693731519.999650955,4.0790400000,3.7035870000,0.0680320000,-1.2701449685,0.2668900972,0.8715437915
1693731520.066293001,4.0785190000,3.7011800000,0.0704380000,-1.2917267954,0.2646978562,0.8762946512
1693731520.132926941,4.0774500000,3.7006620000,0.0726980000,-1.3081825685,0.2643100508,0.8838973023
1693731520.199573040,4.0774890000,3.7031830000,0.0726460000,-1.3166036179,0.2549794022,0.8799014110
1693731520.266220093,4.0794440000,3.7056530000,0.0695900000,-1.3308716590,0.2317858481,0.8750422560
1693731520.332860947,4.0818460000,3.7071060000,0.0632760000,-1.3560730904,0.1984877069,0.8653713731
1693731520.399532080,4.0840420000,3.7061780000,0.0572650000,-1.3516944004,0.1554408746,0.8835544999
1693731520.466175079,4.0863330000,3.7067950000,0.0537520000,-1.3300811891,0.1269332144,0.8763675218
1693731520.532830000,4.0870430000,3.7091020000,0.0520240000,-1.3308007488,0.1040230020,0.8615177159
1693731520.599495888,4.0868470000,3.7131900000,0.0537900000,-1.3071105443,0.0664774931,0.8628074879
1693731520.666142941,4.0830580000,3.7197160000,0.0544970000,-1.2905158689,-0.0143266875,0.8607438933
1693731520.732814074,4.0786740000,3.7317630000,0.0565560000,-1.2569028960,-0.0694503533,0.8495237316
1693731520.799480915,4.0719160000,3.7507650000,0.0577100000,-1.2546324265,-0.1081939747,0.8515897820
1693731520.866142988,4.0636080000,3.7778770000,0.0534400000,-1.3605011526,-0.1219541760,0.8337505891
1693731520.932802916,4.0555320000,3.8054750000,0.0529770000,-1.4226609764,-0.0991453409,0.8157074993
1693731520.999475002,4.0442090000,3.8302190000,0.0550600000,-1.4583315081,-0.1138210536,0.8223946357
1693731521.066140890,4.0320040000,3.8529270000,0.0590500000,-1.5190855208,-0.1097342262,0.8271890887
1693731521.132805109,4.0146260000,3.8700170000,0.0702660000,-1.5100281286,-0.0759809823,0.8754517673
1693731521.199474096,3.9900380000,3.8815770000,0.0819370000,-1.5113282906,-0.0005026534,1.0172406465
1693731521.266128063,3.9644920000,3.8935230000,0.0869080000,-1.6302840569,0.0078784352,1.1157231910
1693731521.332791090,3.9430610000,3.9067830000,0.0944990000,-1.7072594253,-0.0271761794,1.1295414698
1693731521.399461985,3.9223830000,3.9152320000,0.1039390000,-1.7643285374,0.0265162392,1.1990781581
1693731521.466126919,3.9006520000,3.9214100000,0.1132950000,-1.8226377386,0.0965868420,1.2517496526
