timestamp,lidar_pose.x,lidar_pose.y,lidar_pose.z,lidar_pose.roll,lidar_pose.pitch,lidar_pose.yaw
0,-0.0119845993,-0.0540398474,-0.2921968357,3.0742666440,-1.5635526366,-1.5115532348
1,-0.0059410516,-0.0853202274,1.2369077429,-2.9606010571,-1.5661525713,-1.7576449007
2,-0.0053320266,-0.1152384043,2.7603729253,-2.5724995553,-1.5663971324,-2.1449506738
3,-0.0073733074,-0.1433648808,4.2742420048,-2.4013290772,-1.5652403880,-2.3169932360
4,-0.0169017527,-0.1657046137,5.7873274837,-2.2351625840,-1.5641976885,-2.4837560526
5,-0.0283043499,-0.1865584982,7.3232255785,-2.0801242287,-1.5633755106,-2.6386850830
6,-0.0411178606,-0.2081348849,8.8070391294,-1.9745233421,-1.5620278456,-2.7441629128
7,-0.0535968455,-0.2293191224,10.3071993251,-1.9821181040,-1.5600775662,-2.7347660576
8,-0.0702676985,-0.2440819389,11.8020944834,-1.9134837006,-1.5589354341,-2.8022147680
9,-0.0899062530,-0.2608689096,13.2952302605,-1.8729502832,-1.5577615199,-2.8427040888
10,-0.1154218358,-0.2798745259,14.7837707226,-1.8737121138,-1.5565350955,-2.8424593299
11,-0.1459358852,-0.3043773793,16.2682507471,-1.8236894239,-1.5562390890,-2.8940807976
12,-0.1803008235,-0.3276459697,17.7506958013,-1.7707540911,-1.5559478465,-2.9485787528
13,-0.2132797820,-0.3513300736,19.2243557684,-1.7121298402,-1.5555106958,-3.0082223223
14,-0.2459906481,-0.3688931438,20.6976239942,-1.6954403670,-1.5551020000,-3.0249085036
15,-0.2750573263,-0.3836529705,22.1595855444,-1.6860908711,-1.5546118806,-3.0347190078
16,-0.3050072937,-0.3972751833,23.6166866412,-1.6511531668,-1.5546230937,-3.0703299444
17,-0.3359578920,-0.4127214495,25.0690301460,-1.5811109980,-1.5546881191,-3.1412937860
18,-0.3657036784,-0.4260536536,26.5100040092,-1.6329217163,-1.5547239064,-3.0898174176
19,-0.3955097991,-0.4454751756,27.9429371382,-1.7960814889,-1.5544413568,-2.9270711399
20,-0.4230325311,-0.4678428936,29.3684470786,-1.8025685389,-1.5547238038,-2.9189872378
21,-0.4501751100,-0.4909734073,30.7900429335,-1.6302853874,-1.5553761101,-3.0902904463
22,-0.4751939486,-0.5103663308,32.2014656324,-1.5240645340,-1.5555555657,3.0883564423
23,-0.5010615180,-0.5239932267,33.5959444471,-1.5742396660,-1.5558319767,3.1395109008
24,-0.5304935728,-0.5402022906,34.9799522627,-1.6907339436,-1.5561453623,-3.0272921601
25,-0.5625711823,-0.5580514259,36.3476326886,-1.7770463568,-1.5565860520,-2.9417850848
26,-0.5911664740,-0.5788815803,37.7038704399,-1.8289793045,-1.5573441062,-2.8905523123
27,-0.6193756220,-0.6000543581,39.0381171544,-1.7984228484,-1.5586145654,-2.9216633015
28,-0.6440329885,-0.6211194494,40.3620775353,-1.6157667924,-1.5605007353,-3.1049658055
29,-0.6653007013,-0.6401469895,41.6653380214,-1.4882305963,-1.5621328213,3.0512819982
30,-0.6832002660,-0.6577380030,42.9477474522,-1.3813115101,-1.5643293201,2.9440080035
31,-0.6975456480,-0.6742968519,44.2111159179,-1.2087838022,-1.5676079014,2.7714662542
32,-0.7056246493,-0.6908808677,45.4522771641,2.4972647285,-1.5694213477,-0.9337697237
33,-0.7089933229,-0.7080552315,46.6855801257,2.1225974961,-1.5657731549,-0.5588073450
34,-0.7144440038,-0.7200960060,47.9059282889,1.8069291308,-1.5622397929,-0.2435881156
35,-0.7133375174,-0.7337467427,49.1156805112,1.7103715190,-1.5570525300,-0.1474788304
36,-0.7081768668,-0.7452297051,50.3138538622,1.7129036847,-1.5503902638,-0.1514887713
37,-0.6960400295,-0.7572027662,51.4997217129,1.6806605680,-1.5429978479,-0.1208267119
38,-0.6699538491,-0.7681296754,52.6775083277,1.6139265875,-1.5347366857,-0.0551668246
39,-0.6351383603,-0.7787191436,53.8419435655,1.5901829136,-1.5245689938,-0.0337276510
40,-0.5896355441,-0.7853973926,54.9904545497,1.5784899564,-1.5116351221,-0.0244225189
41,-0.5273850788,-0.7948199536,56.1220498316,1.5644559581,-1.4969048946,-0.0125746517
42,-0.4499486272,-0.8029319660,57.2415753357,1.5476304261,-1.4806127579,0.0017267377
43,-0.3483593560,-0.8116543763,58.3514929139,1.5341496645,-1.4628673757,0.0147433438
44,-0.2267567804,-0.8200092334,59.4437933507,1.5412628844,-1.4437230017,0.0078170496
45,-0.0855936533,-0.8268450235,60.5205299835,1.5522481270,-1.4233516849,-0.0023833052
46,0.0802135008,-0.8359220074,61.5827467632,1.5584023524,-1.4023078707,-0.0060676071
47,0.2757183506,-0.8469842668,62.6287551405,1.5513192597,-1.3802310898,0.0060297876
48,0.4953346579,-0.8561817379,63.6582259575,1.5482078784,-1.3568896693,0.0143551151
49,0.7425420743,-0.8596267828,64.6683087733,1.5566177489,-1.3326566135,0.0111052677
50,1.0117205286,-0.8621017563,65.6560523555,1.5719209135,-1.3070548056,0.0025446070
51,1.3064627879,-0.8614523382,66.6274841106,1.5754291313,-1.2801879888,0.0030390980
52,1.6177131379,-0.8672571294,67.5827045447,1.5700630253,-1.2519166515,0.0108187522
53,1.9614524016,-0.8699481351,68.5212388197,1.5651437604,-1.2227605916,0.0195673012
54,2.3278338049,-0.8714229522,69.4354469693,1.5712441352,-1.1926139143,0.0174170259
55,2.7110029285,-0.8711750488,70.3249657305,1.5815965920,-1.1614150873,0.0071570873
