timestamp,lidar_pose.x,lidar_pose.y,lidar_pose.z,lidar_pose.roll,lidar_pose.pitch,lidar_pose.yaw
1666286047.672543049,32.4636478170,111.6173265896,-1.4243817121,-3.1279220953,0.0891460387,-2.6048312778
1666286047.772466898,32.4567975941,111.6181625754,-1.4242703280,-3.1204196144,0.0892685023,-2.5962883388
1666286047.872378111,32.4506749568,111.6147157015,-1.4251173707,-3.1209369602,0.0916385026,-2.5941981057
1666286047.972152948,32.4450849334,111.6079868274,-1.4262393652,-3.1213208255,0.0940435022,-2.5971441469
1666286048.072164297,32.4402602015,111.6020648979,-1.4274677664,-3.1295535215,0.0997718672,-2.5989699417
1666286048.171823263,32.4367945850,111.5997657798,-1.4286199079,-3.1272199955,0.1011544312,-2.5969969954
1666286048.271672010,32.4348963180,111.6001347223,-1.4291633593,-3.1277202580,0.0993392191,-2.5914194513
1666286048.371602058,32.4356651941,111.6006580139,-1.4292819205,-3.1215927214,0.0977255483,-2.5859921829
1666286048.471709251,32.4379528151,111.5996282296,-1.4293913360,-3.1279383860,0.0943575688,-2.5843542186
1666286048.571585655,32.4398365997,111.5970641094,-1.4293289761,-3.1291296609,0.0918163841,-2.5862437460
1666286048.671949863,32.4399818495,111.5931533212,-1.4287609662,-3.1354441356,0.0910750675,-2.5890569197
1666286048.772092581,32.4383707323,111.5879585483,-1.4290434814,-3.1387890155,0.0932042140,-2.5901126120
1666286048.871559858,32.4365342389,111.5817301985,-1.4290763898,-3.1392337436,0.0972826877,-2.5909350407
1666286048.973581791,32.4349415898,111.5741268850,-1.4288700215,3.1411816338,0.0973460852,-2.5891941054
1666286049.074640751,32.4328502362,111.5645895310,-1.4298684785,3.1373420000,0.1003945016,-2.5912291728
1666286049.174661636,32.4291506083,111.5535651557,-1.4305612819,3.1317175039,0.1064675406,-2.5944856616
1666286049.274962902,32.4234932519,111.5424802072,-1.4315647820,3.1252851504,0.1121138229,-2.5988189673
1666286049.375083447,32.4163640701,111.5327728459,-1.4335173997,3.1230022671,0.1189912493,-2.6033127933
1666286049.475172758,32.4097940230,111.5248945977,-1.4350637379,3.1244922071,0.1236848750,-2.6066287855
1666286049.575875044,32.4047242323,111.5172986813,-1.4359239197,3.1252196555,0.1282347805,-2.6060771107
1666286049.675269604,32.4012131108,111.5111730513,-1.4344711206,3.1261680101,0.1305772339,-2.6104316113
1666286049.775188923,32.3998567566,111.5082763686,-1.4309109774,3.1240251119,0.1287080477,-2.6078411618
1666286049.875041723,32.3998555894,111.5058001208,-1.4277225902,3.1315694721,0.1223892025,-2.6051409130
1666286049.975519180,32.3981937067,111.5020979575,-1.4260171438,3.1276955483,0.1210786372,-2.6053965958
1666286050.074907780,32.3938993296,111.4997957052,-1.4231756729,3.1269482754,0.1237115594,-2.6007293332
1666286050.175605059,32.3895542558,111.5018943219,-1.4215555013,3.1326694721,0.1258290608,-2.5946155947
1666286050.275068283,32.3862989259,111.5077624218,-1.4231704437,3.1320890276,0.1258196788,-2.5926697829
1666286050.374990463,32.3827875452,111.5140131759,-1.4244549347,3.1399242825,0.1269019826,-2.5934192073
1666286050.476903439,32.3809223762,111.5180479474,-1.4269724706,3.1363900984,0.1290663650,-2.6014514193
1666286050.576143980,32.3802547254,111.5196053471,-1.4287944664,3.1336388900,0.1315731134,-2.6057298527
1666286050.676788092,32.3817071707,111.5201248891,-1.4295723632,3.1312184854,0.1316196646,-2.6071518393
1666286050.775765896,32.3859348478,111.5210162416,-1.4280247197,3.1267192337,0.1303916322,-2.6062532265
1666286050.876277924,32.3924214530,111.5234440234,-1.4263523560,3.1202278458,0.1244156303,-2.6109779319
1666286050.975759029,32.3979100207,111.5256521746,-1.4255404405,3.1168662767,0.1194394561,-2.6101956659
1666286051.076041937,32.3992937404,111.5262933918,-1.4248201683,3.1147862869,0.1148700174,-2.6143276948
1666286051.175896645,32.3969970057,111.5262406707,-1.4234603309,3.1152683210,0.1162341080,-2.6114454690
1666286051.275886774,32.3932488216,111.5252523382,-1.4221226399,3.1175674379,0.1181364500,-2.6106757899
1666286051.375674248,32.3911117628,111.5233446589,-1.4224350417,3.1210137452,0.1208640399,-2.6093616169
1666286051.475541115,32.3914453444,111.5214645388,-1.4233696280,3.1193816888,0.1238171451,-2.6094403601
1666286051.575754166,32.3942196307,111.5220156211,-1.4234471596,3.1211356596,0.1232553325,-2.6066300075
1666286051.676355362,32.3996155151,111.5254309813,-1.4238733228,3.1216869120,0.1184331756,-2.6036322766
1666286051.776590586,32.4057180166,111.5300817417,-1.4226337780,3.1199008436,0.1112307337,-2.6095295707
