timestamp,lidar_pose.x,lidar_pose.y,lidar_pose.z,lidar_pose.roll,lidar_pose.pitch,lidar_pose.yaw
0,-0.0047840298,-0.0733742948,-0.3339968065,-2.8704989396,-1.5640598203,-1.8499362208
1,0.0129260718,-0.0822278315,-0.0457649578,2.0623989302,-1.5595924047,-0.4965995872
2,0.0281853212,-0.0890276726,0.2469848258,1.8590500115,-1.5533230064,-0.2912037154
3,0.0430814042,-0.0935496749,0.5454090142,1.8940275955,-1.5509000350,-0.3233340471
4,0.0547184150,-0.0976024855,0.8512295050,2.0152668334,-1.5517605934,-0.4430989931
5,0.0624309535,-0.1012969070,1.1667257513,2.2915381332,-1.5565302899,-0.7169538106
6,0.0658473901,-0.1061339073,1.4899613285,-3.0272111061,-1.5591300069,-1.6791777532
7,0.0592576648,-0.1149952902,1.8275836974,-2.1630490226,-1.5498363141,-2.5439531009
8,0.0423807663,-0.1257671900,2.1824632320,-1.8766088034,-1.5325510753,-2.8349513304
9,0.0171038328,-0.1343608078,2.5413146237,-1.7972963267,-1.5133710562,-2.9179334472
10,-0.0105359657,-0.1419645955,2.9132488852,-1.7478500308,-1.4935872439,-2.9680841308
11,-0.0438882877,-0.1487364120,3.2973577918,-1.7037835104,-1.4729649568,-3.0106708210
12,-0.0889332840,-0.1567769576,3.6892327339,-1.6729465671,-1.4531203339,-3.0400546066
13,-0.1529568531,-0.1665642250,4.0863968244,-1.6567371961,-1.4350173249,-3.0572829994
14,-0.2261019715,-0.1764760315,4.4970954717,-1.6421357362,-1.4192413113,-3.0733209128
15,-0.3056988182,-0.1858137744,4.9181441803,-1.6384208763,-1.4053040927,-3.0780070771
16,-0.3869849751,-0.1949114132,5.3531272388,-1.6364397841,-1.3928625303,-3.0788789252
17,-0.4699979014,-0.2027352140,5.7983094877,-1.6417255065,-1.3825476275,-3.0701806176
18,-0.5620869457,-0.2102959794,6.2577465679,-1.6501072543,-1.3743545410,-3.0622615195
19,-0.6643225005,-0.2193970192,6.7286636396,-1.6564521898,-1.3667464454,-3.0570464541
20,-0.7693334324,-0.2293733930,7.2198657454,-1.6655301672,-1.3582002719,-3.0476235897
21,-0.8736136016,-0.2414255517,7.7135552138,-1.6657226641,-1.3501448331,-3.0439023961
22,-0.9814340927,-0.2549496628,8.2274895711,-1.6634871405,-1.3420323383,-3.0397393896
23,-1.1036710177,-0.2691228546,8.7490793028,-1.6638267319,-1.3330328725,-3.0386470042
24,-1.2409763704,-0.2853179257,9.2809637844,-1.6846004632,-1.3237349897,-3.0226720521
25,-1.3818378424,-0.3081037521,9.8227422161,-1.6980634359,-1.3143455254,-3.0128469032
26,-1.5182933994,-0.3378226002,10.3741081344,-1.6978123269,-1.3055981321,-3.0112317051
27,-1.6602890390,-0.3650924399,10.9365409953,-1.6994417081,-1.2964639055,-3.0066992824
28,-1.8145434332,-0.3904657376,11.5048494205,-1.7053595172,-1.2879678542,-3.0016523571
29,-1.9822986015,-0.4180906622,12.0871412306,-1.7147468256,-1.2793374082,-2.9940123072
30,-2.1537459954,-0.4460097248,12.6777849162,-1.7275603399,-1.2705410667,-2.9811040975
31,-2.3353056861,-0.4721513044,13.2802043168,-1.7481739760,-1.2632873314,-2.9601490196
32,-2.5238844958,-0.4964816640,13.8935349085,-1.7727747635,-1.2574232025,-2.9364150628
33,-2.7210064664,-0.5297094158,14.5180910850,-1.7980022592,-1.2514986061,-2.9125752815
34,-2.9250466631,-0.5675248451,15.1535616044,-1.8246732519,-1.2450702366,-2.8881627270
35,-3.1362872344,-0.6162303048,15.8010993945,-1.8441611806,-1.2389395741,-2.8703722779
36,-3.3690072631,-0.6747334679,16.4716103916,-1.8620165245,-1.2319281940,-2.8562219010
37,-3.5994928882,-0.7387282281,17.1184842642,-1.8770600934,-1.2252183428,-2.8434503148
38,-3.8453919029,-0.8090829341,17.7911454084,-1.8906902952,-1.2185106961,-2.8333497915
39,-4.0991010853,-0.8832987659,18.4785973552,-1.8988838547,-1.2123255603,-2.8288107004
40,-4.3579346590,-0.9619087066,19.1755241187,-1.8997954543,-1.2068269034,-2.8300443870
41,-4.6199221208,-1.0460756745,19.8863342376,-1.8930133496,-1.2008001779,-2.8371963188
42,-4.8894892965,-1.1303598807,20.6038075245,-1.8841585309,-1.1948553258,-2.8465718793
43,-5.1701793010,-1.2148819896,21.3355906417,-1.8736900004,-1.1884235369,-2.8570426396
44,-5.4577251398,-1.3009688688,22.0711949093,-1.8613195618,-1.1806553121,-2.8699752590
45,-5.7751459556,-1.3960010058,22.8240231537,-1.8423390814,-1.1733801892,-2.8902559200
46,-6.0918335208,-1.4837142526,23.5626517466,-1.8264328829,-1.1658406067,-2.9092876593
47,-6.4273514176,-1.5725886601,24.3151660397,-1.8153717173,-1.1575047926,-2.9240403145
48,-6.7649350195,-1.6536738511,25.0715403039,-1.8077368710,-1.1484262348,-2.9331006647
49,-7.1143420163,-1.7328057534,25.8351066157,-1.8014091548,-1.1387945290,-2.9394763436
50,-7.4716182355,-1.8092864111,26.6036080651,-1.7952788210,-1.1296999376,-2.9458800454
51,-7.8446962419,-1.8878238322,27.3792861891,-1.7885871294,-1.1207992640,-2.9540578750
52,-8.2220365453,-1.9644839544,28.1610266909,-1.7790940359,-1.1126005617,-2.9622770348
53,-8.6141670253,-2.0402949478,28.9547740463,-1.7672190339,-1.1045016115,-2.9740655762
54,-9.0191444155,-2.1121936391,29.7544948526,-1.7536547447,-1.0971914935,-2.9890735393
55,-9.4329209389,-2.1835073726,30.5604672226,-1.7411635187,-1.0895404600,-3.0010076210
56,-9.8568208846,-2.2506410151,31.3725789967,-1.7337243252,-1.0816558784,-3.0074757452
57,-10.2917972929,-2.3127539721,32.1908184026,-1.7290132281,-1.0748329568,-3.0110073418
58,-10.7406167733,-2.3745823248,33.0168704601,-1.7241369418,-1.0683625901,-3.0163596071
59,-11.1977514034,-2.4367708270,33.8530222487,-1.7179367877,-1.0624634357,-3.0212214218
60,-11.6668997607,-2.4996205221,34.6988525136,-1.7150534247,-1.0570033186,-3.0227891418
61,-12.1428496015,-2.5609000263,35.5470115271,-1.7145175686,-1.0525699054,-3.0225367977
62,-12.6322805839,-2.6262609011,36.4250216168,-1.7154737354,-1.0496419093,-3.0220359255
63,-13.1277826351,-2.6938663981,37.3193891934,-1.7129033486,-1.0489039701,-3.0245252191
64,-13.6240089448,-2.7636406175,38.2199469467,-1.7098158006,-1.0488804118,-3.0276646722
65,-14.1288156555,-2.8316590261,39.1305432431,-1.7071014002,-1.0485159132,-3.0289445966
66,-14.6467289871,-2.8981403769,40.0468080017,-1.7057760303,-1.0471771879,-3.0283170588
67,-15.1725838481,-2.9653054094,40.9693580526,-1.7040021380,-1.0449462750,-3.0273814109
68,-15.7043652866,-3.0333312817,41.8951711246,-1.6990002694,-1.0420079678,-3.0313096158
69,-16.2413089832,-3.1018157076,42.8202445832,-1.6898243451,-1.0383819573,-3.0404589860
70,-16.7794051509,-3.1684874642,43.7419568593,-1.6794018953,-1.0332968010,-3.0493140663
71,-17.3244849222,-3.2334810880,44.6580362951,-1.6732197905,-1.0259521349,-3.0551448089
72,-17.8755741350,-3.2952748475,45.5669335455,-1.6732009504,-1.0157078359,-3.0521219081
73,-18.4446244342,-3.3570434444,46.4779824594,-1.6746530447,-1.0039177877,-3.0473971193
74,-19.0342582330,-3.4150948376,47.3762558579,-1.6721226029,-0.9925120599,-3.0495352763
75,-19.6420041365,-3.4705696604,48.2667315115,-1.6638520946,-0.9822875199,-3.0603305544
76,-20.2507575588,-3.5273942585,49.1512566347,-1.6578065584,-0.9732807902,-3.0710237368
77,-20.8717919664,-3.5788850728,50.0159981816,-1.6597778560,-0.9656658558,-3.0698830529
78,-21.4879420731,-3.6347300919,50.8782512430,-1.6667382624,-0.9589215069,-3.0615592440
79,-22.1099167111,-3.6926082614,51.7324257926,-1.6788188337,-0.9531302067,-3.0498348680
80,-22.7349570085,-3.7540903973,52.5956264685,-1.6782611527,-0.9472622494,-3.0500764596
81,-23.3681843357,-3.8199196521,53.4571804954,-1.6731980030,-0.9415804056,-3.0552436532
82,-24.0081235517,-3.8829472648,54.3212312807,-1.6640835914,-0.9366187038,-3.0662345104
83,-24.6512225575,-3.9371681165,55.1822377581,-1.6594439283,-0.9316425127,-3.0719216584
84,-25.2988968446,-3.9827603864,56.0398703441,-1.6603826481,-0.9263668731,-3.0717519716
85,-25.9507554165,-4.0323283842,56.8978538585,-1.6620502431,-0.9203284128,-3.0694956918
86,-26.6094411458,-4.0792364122,57.7439523273,-1.6634183064,-0.9134537176,-3.0661352840
87,-27.2809537455,-4.1303613485,58.5949125814,-1.6624222515,-0.9062173311,-3.0658637282
88,-27.9561893142,-4.1862319218,59.4275878780,-1.6597973765,-0.8990102177,-3.0684452232
89,-28.6393910900,-4.2477206549,60.2645822720,-1.6581849383,-0.8911029654,-3.0705299602
90,-29.3332564478,-4.3083072976,61.0961117074,-1.6583290277,-0.8824549622,-3.0695093817
91,-30.0346845979,-4.3680917034,61.9291308198,-1.6579162866,-0.8736937220,-3.0686436797
92,-30.7451452057,-4.4286251196,62.7566363673,-1.6574088169,-0.8648302899,-3.0684183714
93,-31.4632581286,-4.4908669292,63.5812307034,-1.6570199572,-0.8559498077,-3.0677392473
94,-32.1997644959,-4.5540807678,64.4123285548,-1.6567942181,-0.8464068381,-3.0663284862
95,-32.9406193503,-4.6171068990,65.2348194622,-1.6543789044,-0.8370519470,-3.0678804331
96,-33.6799451675,-4.6810783179,66.0410035644,-1.6510479416,-0.8277802958,-3.0704470346
97,-34.4489001493,-4.7504921377,66.8437290749,-1.6484902320,-0.8183006262,-3.0727777641
98,-35.2253576980,-4.8188857234,67.6424503151,-1.6469396531,-0.8088540134,-3.0723692818
